Month,Total_Hospital_Beds,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Public_Holiday,Special_Event,Over_Capacity,Year,Quarter,Month_Num,Week_Number,Day,Day_of_Week_Num,Day_of_Year,Is_Weekend,Lag_1_Day_Occupancy,Lag_7_Day_Occupancy,Lag_30_Day_Occupancy,Lag_1_Day_Admissions,Lag_7_Day_Admissions,Lag_30_Day_Admissions,Rolling_7_Day_Occupancy_Mean,Rolling_7_Day_Occupancy_Std,Rolling_30_Day_Occupancy_Mean,Rolling_30_Day_Occupancy_Std,Rolling_7_Day_Admissions_Mean,Rolling_7_Day_Admissions_Std,Rolling_30_Day_Admissions_Mean,Admission_Discharge_Ratio,ICU_Admission_Ratio,Emergency_Admission_Ratio,Staff_Per_Bed_Ratio,Admissions_LOS_Interaction,Staff_Admissions_Interaction,Emergency_Admissions_Interaction,Department_Encoded,Day_of_Week_Encoded,Season_Encoded,Target
7.0,379.0,21.0,46.0,22.0,4.0,74.0,5.0,0,0,0,2022,3,7,30,29,4,210,0,64.95,75.25,93.29,27.0,57.0,46.0,69.5854761904762,8.907524218233249,77.95683333333334,17.22546098649663,51.261904761904766,21.064244134370927,50.35,0.45652173913043476,0.19047619047619047,1.0476190476190477,0.19473684210526315,105.0,1554.0,462.0,6,0,1,56.2
7.0,356.6666666666667,49.333333333333336,52.0,21.666666666666668,6.0,86.0,4.666666666666667,1,0,0,2022,3,7,30,29,4,210,0,56.8,88.45,66.26,20.0,66.0,47.0,78.05952380952381,15.820208294336396,79.22719444444444,15.620569413957089,47.61904761904761,21.294607708533082,48.483333333333334,0.9487179487179488,0.12162162162162161,0.4391891891891892,0.24044734389561975,230.22222222222226,4242.666666666667,1068.888888888889,0,0,1,83.43666666666667
7.0,300.0,45.0,19.0,19.0,12.0,86.0,4.0,0,0,1,2022,3,7,30,30,5,211,1,83.43666666666667,69.47,92.14500000000001,49.333333333333336,59.0,67.5,86.61095238095238,24.30592259133309,80.46669444444446,17.97833379217019,45.61904761904763,20.696598907772394,47.733333333333334,2.3684210526315788,0.26666666666666666,0.4222222222222222,0.2857142857142857,180.0,3870.0,855.0,0,2,1,129.33
7.0,366.0,25.0,19.0,20.0,10.0,90.0,3.0,0,0,1,2022,3,7,30,30,5,211,1,63.019999999999996,62.083333333333336,59.495000000000005,42.0,54.0,26.0,82.68285714285715,15.906245853213083,80.12650000000001,15.255557886462313,50.714285714285715,16.45918472782788,50.93333333333333,1.3157894736842106,0.4,0.8,0.2452316076294278,75.0,2250.0,500.0,5,2,1,101.64
7.0,350.0,28.0,56.0,19.0,4.0,76.0,7.0,0,0,1,2022,3,7,30,30,5,211,1,91.3,92.4,67.99,76.0,26.0,56.0,83.63571428571429,16.92130497050273,81.57683333333333,18.363485906179058,42.666666666666664,24.99555516042358,51.477777777777774,0.5,0.14285714285714285,0.6785714285714286,0.21652421652421652,196.0,2128.0,532.0,2,2,1,105.43
7.0,342.0,38.0,42.0,23.0,1.0,94.0,5.0,0,0,0,2022,3,7,30,30,5,211,1,73.28333333333333,86.7,91.54,59.333333333333336,36.0,47.0,87.5347619047619,16.17287931683235,85.07644444444443,18.497319204820105,45.726190476190474,13.348317473190406,48.886111111111106,0.9047619047619048,0.02631578947368421,0.6052631578947368,0.27405247813411077,190.0,3572.0,874.0,4,2,1,65.2
7.0,372.0,60.0,66.0,14.0,4.0,73.0,5.0,0,0,0,2022,3,7,30,31,6,212,1,56.2,76.75,63.96,21.0,75.0,20.0,66.64690476190476,9.521851206400155,77.69749999999999,17.49983270171809,49.11904761904763,18.898538618230805,51.68333333333333,0.9090909090909091,0.06666666666666667,0.23333333333333334,0.19571045576407506,300.0,4380.0,840.0,6,3,1,56.18
7.0,392.0,37.0,32.0,8.0,4.0,84.0,7.0,0,0,0,2022,3,7,30,31,6,212,1,105.43,64.45,87.66,28.0,30.0,63.0,88.02142857142857,14.987934512546406,81.8265,18.49945642957261,43.666666666666664,24.540216425741285,50.61111111111111,1.15625,0.10810810810810811,0.21621621621621623,0.21374045801526717,259.0,3108.0,296.0,2,3,1,95.15
7.0,375.0,51.0,21.0,20.0,10.0,95.0,8.0,1,0,0,2022,3,7,30,31,6,212,1,129.33,65.4,82.33,45.0,39.0,29.0,85.99238095238096,24.981408325087777,79.75802777777777,18.318153504654422,47.333333333333336,20.553453345957305,48.46666666666667,2.4285714285714284,0.19607843137254902,0.39215686274509803,0.2526595744680851,408.0,4845.0,1020.0,0,3,1,61.07
8.0,337.0,34.0,52.0,5.0,2.0,81.0,6.0,0,0,1,2022,3,8,31,1,0,213,0,58.86,66.77,86.12,44.0,61.0,39.5,80.11142857142856,22.528002891639495,79.79522222222222,16.963533734715714,28.714285714285715,8.077010290824859,45.68333333333333,0.6538461538461539,0.058823529411764705,0.14705882352941177,0.23964497041420119,204.0,2754.0,170.0,3,1,1,112.17
8.0,365.0,30.5,28.5,22.0,4.0,74.0,6.0,0,0,0,2022,3,8,31,1,0,213,0,61.07,103.22,53.94,51.0,70.0,64.0,82.9552380952381,23.80239537098792,80.69202777777778,17.658831072060728,41.6904761904762,18.625059923201757,47.35,1.0701754385964912,0.13114754098360656,0.7213114754098361,0.20218579234972678,183.0,2257.0,671.0,0,1,1,81.96
8.0,349.0,56.0,35.0,23.0,8.0,85.0,2.0,0,0,1,2022,3,8,31,1,0,213,0,101.64,82.83,100.26,25.0,42.0,59.0,85.50428571428571,17.59831133673805,80.20383333333332,15.366613802674154,52.714285714285715,16.069788276081795,50.833333333333336,1.6,0.14285714285714285,0.4107142857142857,0.24285714285714285,112.0,4760.0,1288.0,5,1,1,102.58
8.0,377.0,22.0,15.0,6.0,7.0,99.0,1.0,0,0,0,2022,3,8,31,1,0,213,0,65.2,101.86,86.07499999999999,38.0,40.0,39.0,82.76047619047618,16.17205928715636,84.48861111111111,18.74307361253973,43.154761904761905,16.08789720591033,48.31944444444444,1.4666666666666666,0.3181818181818182,0.2727272727272727,0.2619047619047619,22.0,2178.0,132.0,4,1,1,68.44
8.0,387.0,67.0,39.0,25.0,8.0,84.0,9.0,0,0,0,2022,3,8,31,2,1,214,0,112.17,89.61,64.75,34.0,21.0,48.0,77.83000000000001,22.21218734538926,80.09155555555554,16.768172305819448,35.285714285714285,15.787276371752402,46.31666666666667,1.7179487179487178,0.11940298507462686,0.373134328358209,0.21649484536082475,603.0,5628.0,1675.0,3,5,1,73.64
8.0,361.0,24.0,36.0,10.0,10.0,90.0,4.0,0,0,0,2022,3,8,31,2,1,214,0,102.58,85.32,77.64,56.0,55.0,41.5,82.29857142857144,19.570775345372727,79.71183333333333,15.684532038852073,48.285714285714285,19.28483243133739,50.25,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.24861878453038674,96.0,2160.0,240.0,5,5,1,62.88
8.0,338.0,23.0,17.0,19.0,12.0,94.0,5.0,0,0,1,2022,3,8,31,2,1,214,0,81.96,77.64,96.005,30.5,73.0,65.0,87.62952380952382,25.720130711361623,81.17052777777778,18.271919024327396,34.54761904761905,13.498530196296057,45.95,1.3529411764705883,0.5217391304347826,0.8260869565217391,0.27728613569321536,115.0,2162.0,437.0,0,5,1,110.36
8.0,335.0,53.5,42.5,15.5,7.5,86.5,7.0,0,0,1,2022,3,8,31,2,1,214,0,68.44,101.07,110.53,22.0,55.0,57.0,83.11190476190475,16.65574451643709,84.25527777777776,18.448968448061628,42.94047619047619,15.912864168079453,48.202777777777776,1.2588235294117647,0.14018691588785046,0.2897196261682243,0.25744047619047616,374.5,4627.75,829.25,4,5,1,103.53
8.0,302.0,37.0,58.0,23.0,8.0,94.0,1.0,0,0,0,2022,3,8,31,3,2,215,0,62.88,64.21,57.18,24.0,51.0,52.0,84.76285714285714,17.930836301639463,80.52116666666667,15.097218027647637,46.285714285714285,19.67836617298539,49.75,0.6379310344827587,0.21621621621621623,0.6216216216216216,0.3102310231023102,37.0,3478.0,851.0,5,6,1,81.46
8.0,353.0,36.0,29.0,9.0,4.0,92.0,10.0,0,0,0,2022,3,8,31,3,2,215,0,110.36,90.45,58.08,23.0,23.0,58.0,84.54238095238095,26.606793320384423,81.52919444444446,17.90495780792594,36.404761904761905,12.502539424592554,45.21666666666667,1.2413793103448276,0.1111111111111111,0.25,0.2598870056497175,360.0,3312.0,324.0,0,6,1,68.84
8.0,371.0,76.0,46.0,6.0,11.0,88.0,8.0,0,0,0,2022,3,8,31,3,2,215,0,73.64,105.21,62.06,67.0,27.0,34.0,74.46714285714286,18.91298999302321,80.74522222222222,16.41961879479969,42.285714285714285,21.37533068527267,47.71666666666667,1.6521739130434783,0.14473684210526316,0.07894736842105263,0.23655913978494625,608.0,6688.0,456.0,3,6,1,81.67
8.0,320.0,43.0,58.0,7.0,1.0,74.0,1.0,0,0,0,2022,3,8,31,3,2,215,0,66.53999999999999,70.22,53.55,73.5,53.0,49.5,77.49571428571429,9.522199688347484,80.52372222222222,14.375474156320193,52.785714285714285,15.209254701379281,44.1,0.7413793103448276,0.023255813953488372,0.16279069767441862,0.23052959501557632,43.0,3182.0,301.0,1,6,1,89.38
8.0,301.0,45.0,34.0,15.0,8.0,99.0,3.0,0,0,0,2022,3,8,31,3,2,215,0,95.15,57.4,57.02,37.0,20.0,74.0,91.54428571428572,7.733284893115867,82.66116666666667,17.89669472871022,47.238095238095234,22.232537288526345,49.64444444444444,1.3235294117647058,0.17777777777777778,0.3333333333333333,0.32781456953642385,135.0,4455.0,675.0,2,6,1,82.06
8.0,349.0,47.0,66.0,6.0,9.0,79.0,10.0,0,0,1,2022,3,8,31,4,3,216,0,89.38,88.71000000000001,67.06666666666666,43.0,48.0,43.333333333333336,79.31285714285715,12.701768202742215,81.66916666666667,14.632972069939083,52.642857142857146,15.266287165172907,44.22222222222222,0.7121212121212122,0.19148936170212766,0.1276595744680851,0.2257142857142857,470.0,3713.0,282.0,1,4,1,101.43
8.0,302.0,41.0,70.0,23.0,2.0,90.0,7.0,0,0,0,2022,3,8,31,4,3,216,0,81.46,78.85,84.66,37.0,65.0,52.5,83.28999999999999,18.894987871567096,79.98383333333332,15.231105166340424,42.857142857142854,17.8832190561298,49.36666666666667,0.5857142857142857,0.04878048780487805,0.5609756097560976,0.297029702970297,287.0,3690.0,943.0,5,4,1,68.54
8.0,398.0,31.0,36.0,20.0,11.0,85.0,6.0,0,0,0,2022,3,8,31,4,3,216,0,56.18,70.42333333333333,87.17,60.0,47.333333333333336,54.0,70.22642857142857,14.556722019478842,77.97449999999999,17.71933229560062,46.785714285714285,20.124316019137012,50.916666666666664,0.8611111111111112,0.3548387096774194,0.6451612903225806,0.21303258145363407,186.0,2635.0,620.0,6,4,1,95.48
8.0,359.0,60.333333333333336,44.333333333333336,15.666666666666666,8.666666666666666,85.66666666666667,7.666666666666667,0,1,0,2022,3,8,31,4,3,216,0,81.67,55.7,95.67500000000001,76.0,21.0,69.0,76.97285714285714,17.08584766630544,79.99738888888889,16.225953045605262,47.904761904761905,19.971010736596888,47.427777777777784,1.3609022556390977,0.143646408839779,0.2596685082872928,0.237962962962963,462.5555555555556,5168.555555555556,945.2222222222222,3,4,1,73.24
8.0,328.0,73.0,30.0,5.0,8.0,72.0,2.0,0,0,1,2022,3,8,31,4,3,216,0,82.06,93.8,57.05,45.0,43.666666666666664,38.0,94.86857142857141,12.436102589599624,84.66183333333333,18.285489559198055,51.42857142857143,24.130597056138377,50.81111111111111,2.433333333333333,0.1095890410958904,0.0684931506849315,0.2188449848024316,146.0,5256.0,365.0,2,4,1,117.07
8.0,380.5,52.5,38.0,21.5,3.0,86.0,5.0,0,0,0,2022,3,8,31,5,4,217,0,73.24,65.79,80.81666666666666,60.333333333333336,26.0,66.0,76.42999999999999,17.55431570867987,79.36983333333333,16.553929707606226,51.69047619047619,17.483438875708455,46.97777777777778,1.381578947368421,0.05714285714285714,0.4095238095238095,0.2254259501965924,262.5,4515.0,1128.75,3,0,1,61.989999999999995
8.0,357.0,24.0,57.0,7.0,7.0,71.0,9.0,0,0,1,2022,3,8,31,5,4,217,0,68.54,102.91,73.955,41.0,75.0,40.5,83.4342857142857,19.072799879359515,80.98266666666667,15.794230259873856,35.57142857142857,12.039617143098065,48.81666666666667,0.42105263157894735,0.2916666666666667,0.2916666666666667,0.19832402234636873,216.0,1704.0,168.0,5,0,1,103.92
8.0,371.0,80.0,52.0,6.0,12.0,74.0,9.0,0,0,0,2022,3,8,31,5,4,217,0,95.48,84.16,81.12,31.0,52.0,30.0,66.175,13.967031717584044,77.1305,18.161831493789702,50.785714285714285,23.783497680214346,52.583333333333336,1.5384615384615385,0.15,0.075,0.1989247311827957,720.0,5920.0,480.0,6,0,1,55.8
8.0,324.0,69.0,49.0,19.5,1.5,77.5,10.0,0,0,0,2022,3,8,31,5,4,217,0,68.84,56.8,117.76,36.0,20.0,21.0,86.50523809523811,24.654228910566363,79.95519444444446,16.64104268983039,43.40476190476191,15.210820083711686,46.81666666666667,1.4081632653061225,0.021739130434782608,0.2826086956521739,0.23846153846153847,690.0,5347.5,1345.5,0,0,1,70.53999999999999
8.0,382.0,41.0,18.0,23.0,12.0,88.0,10.0,0,0,0,2022,3,8,31,6,5,218,1,101.43,65.0,106.15,47.0,49.0,20.0,78.44142857142857,13.991191489137627,80.09416666666667,14.448836340675234,51.5,15.871882896073352,44.922222222222224,2.2777777777777777,0.2926829268292683,0.5609756097560976,0.2297650130548303,410.0,3608.0,943.0,1,2,1,58.9
8.0,342.5,42.0,39.5,18.0,5.5,91.5,1.5,0,0,0,2022,3,8,31,6,5,218,1,103.92,63.019999999999996,69.7,24.0,42.0,36.0,86.57785714285716,16.82876105985003,81.49350000000001,15.664023073303852,35.57142857142857,12.039617143098065,49.016666666666666,1.0632911392405062,0.13095238095238096,0.42857142857142855,0.2663755458515284,63.0,3843.0,756.0,5,2,1,85.025
8.0,365.0,27.0,42.0,12.0,2.0,70.0,1.0,0,0,0,2022,3,8,31,6,5,218,1,117.07,88.5,82.35,73.0,79.0,74.0,91.34571428571428,17.14292746017321,84.04483333333333,18.674339968178987,44.0,22.150996967781538,49.24444444444444,0.6428571428571429,0.07407407407407407,0.4444444444444444,0.1912568306010929,27.0,1890.0,324.0,2,2,1,63.84
8.0,347.0,75.0,69.0,16.0,2.0,86.0,1.0,0,0,0,2022,3,8,31,6,5,218,1,103.53,106.1,72.4,53.5,35.25,46.0,81.58190476190477,14.551035200178173,85.02161111111111,18.416994673749013,48.61904761904763,19.417611871536927,49.169444444444444,1.0869565217391304,0.02666666666666667,0.21333333333333335,0.2471264367816092,75.0,6450.0,1200.0,4,2,1,95.39
8.0,310.0,49.0,31.0,15.0,7.0,77.0,3.0,0,0,0,2022,3,8,31,7,6,219,1,63.84,84.57,82.85,27.0,22.0,61.5,93.27285714285713,17.01202487877881,84.55183333333333,18.846461319876738,47.857142857142854,19.920078408719274,48.827777777777776,1.5806451612903225,0.14285714285714285,0.30612244897959184,0.24758842443729903,147.0,3773.0,735.0,2,3,1,98.06
8.0,315.0,53.0,16.0,10.0,7.0,75.0,6.0,0,0,1,2022,3,8,31,7,6,219,1,58.9,77.25,70.46,41.0,56.0,53.0,81.87285714285714,16.390148935957217,81.12116666666665,14.830367443059831,51.07142857142857,15.770300598034906,44.922222222222224,3.3125,0.1320754716981132,0.18867924528301888,0.23734177215189872,318.0,3975.0,530.0,1,3,1,101.27
8.0,353.0,47.0,35.0,25.0,2.0,77.0,6.0,0,0,1,2022,3,8,31,7,6,219,1,85.025,101.64,89.25,42.0,25.0,72.0,86.74785714285714,17.01129474230356,81.94616666666667,16.086428926974584,38.714285714285715,11.686377906410032,48.18333333333333,1.3428571428571427,0.0425531914893617,0.5319148936170213,0.2175141242937853,282.0,3619.0,1175.0,5,3,1,102.83
8.0,345.5,36.5,32.0,10.5,9.0,79.5,4.5,0,0,1,2022,3,8,31,7,6,219,1,95.39,89.16999999999999,75.925,75.0,63.5,29.0,83.9347619047619,17.092186091803008,86.01211111111111,18.707662094982,44.761904761904766,18.63485810270466,49.419444444444444,1.140625,0.2465753424657534,0.2876712328767123,0.22943722943722944,164.25,2901.75,383.25,4,3,1,105.64
8.0,397.0,44.0,62.0,16.0,6.0,92.0,4.0,0,0,0,2022,3,8,32,8,0,220,0,98.06,91.3,92.59,49.0,76.0,49.0,87.35428571428572,23.70359807929506,83.12783333333333,19.807581432689965,43.285714285714285,15.585402205421653,48.66111111111111,0.7096774193548387,0.13636363636363635,0.36363636363636365,0.23115577889447236,176.0,4048.0,704.0,2,1,1,49.87
8.0,338.0,79.0,29.0,17.5,5.0,91.5,5.0,0,0,0,2022,3,8,32,8,0,220,0,101.27,77.235,90.36,53.0,30.0,28.0,83.08285714285714,16.303112140821234,80.966,14.75452863527136,58.07142857142857,15.733267756118364,46.62222222222223,2.7241379310344827,0.06329113924050633,0.22151898734177214,0.26991150442477874,395.0,7228.5,1382.5,1,1,1,85.705
8.0,375.0,55.0,59.0,21.0,8.0,99.0,4.0,0,0,0,2022,3,8,32,9,1,221,0,49.87,105.43,88.14,44.0,28.0,75.0,81.32142857142857,23.710384102449975,82.2965,20.111012129659482,47.142857142857146,14.47329231640785,47.99444444444444,0.9322033898305084,0.14545454545454545,0.38181818181818183,0.2632978723404255,220.0,5445.0,1155.0,2,5,1,63.2
8.0,307.0,53.0,57.0,22.0,11.0,89.0,10.0,1,0,0,2022,3,8,32,9,1,221,0,102.83,102.58,76.225,47.0,56.0,58.5,82.37785714285714,16.17489924160863,81.80499999999999,16.156794598119486,38.285714285714285,10.980502200328932,48.0,0.9298245614035088,0.20754716981132076,0.41509433962264153,0.288961038961039,530.0,4717.0,1166.0,5,5,1,71.99
8.0,362.5,55.5,48.0,18.0,9.5,76.0,8.0,0,0,0,2022,3,8,32,9,1,221,0,55.8,67.845,53.89,80.0,67.5,66.0,69.04642857142856,16.24754410013136,78.26566666666668,17.717988173159334,49.07142857142857,22.78966975669123,52.233333333333334,1.15625,0.17117117117117117,0.32432432432432434,0.20907840440165062,444.0,4218.0,999.0,6,5,1,87.945
8.0,380.0,30.0,60.0,12.0,7.0,74.0,7.0,0,0,0,2022,3,8,32,9,1,221,0,85.705,78.355,61.715,79.0,70.0,39.0,84.55785714285715,16.27111342664844,81.86483333333334,14.357330335345704,52.357142857142854,17.806165331410437,46.32222222222222,0.5,0.23333333333333334,0.4,0.1942257217847769,210.0,2220.0,360.0,1,5,1,88.68
8.0,393.0,32.0,19.0,17.0,9.0,88.0,5.0,0,0,0,2022,3,8,32,10,2,222,0,71.99,62.88,67.94,53.0,24.0,61.0,82.01071428571429,16.71149565134022,81.55066666666667,16.440147007853852,39.42857142857143,9.571783930858846,47.03333333333333,1.6842105263157894,0.28125,0.53125,0.2233502538071066,160.0,2816.0,544.0,5,6,1,60.31
8.0,388.0,72.0,34.0,21.0,6.0,90.0,2.0,0,0,0,2022,3,8,32,10,2,222,0,88.68,66.53999999999999,71.20333333333333,30.0,73.5,46.333333333333336,83.48357142857142,17.832344843543424,81.45872222222222,14.833705953497097,52.142857142857146,17.515979099368753,47.177777777777784,2.1176470588235294,0.08333333333333333,0.2916666666666667,0.23136246786632392,144.0,6480.0,1512.0,1,6,1,59.02
8.0,359.0,55.0,47.666666666666664,15.333333333333334,6.333333333333333,94.0,3.0,0,0,0,2022,3,8,32,11,3,223,0,60.31,81.46,58.87,32.0,37.0,30.0,81.235,16.866624094149206,82.12266666666666,15.913910825996764,42.0,11.10555416597179,47.86666666666667,1.153846153846154,0.11515151515151514,0.2787878787878788,0.2611111111111111,165.0,5170.0,843.3333333333334,5,4,1,76.03
8.0,389.0,32.0,54.0,6.0,5.0,78.0,6.0,0,0,0,2022,3,8,32,11,3,223,0,70.53999999999999,83.43666666666667,83.84,69.0,49.333333333333336,45.0,85.27285714285713,25.045682072488926,79.65419444444446,16.65001608573794,40.92857142857143,15.49308601556557,46.38333333333333,0.5925925925925926,0.15625,0.1875,0.2,192.0,2496.0,192.0,0,4,1,74.81
8.0,327.5,67.0,33.0,13.0,6.0,81.0,1.0,0,0,0,2022,3,8,32,11,3,223,0,61.989999999999995,73.44,73.13,52.5,28.0,39.0,77.83071428571428,17.666796169786025,79.70700000000001,16.525441232567278,57.26190476190476,14.662201701318885,47.91111111111112,2.0303030303030303,0.08955223880597014,0.19402985074626866,0.2465753424657534,67.0,5427.0,871.0,3,4,1,83.245
8.0,344.0,68.0,44.5,9.5,7.0,96.0,10.0,0,0,0,2022,3,8,32,11,3,223,0,87.945,66.77,86.38499999999999,55.5,69.0,48.5,71.46428571428571,17.089823587096934,78.17599999999999,17.682251890404352,48.92857142857143,22.646612276873707,52.88333333333333,1.5280898876404494,0.10294117647058823,0.13970588235294118,0.2782608695652174,680.0,6528.0,646.0,6,4,1,83.695
8.0,349.6666666666667,62.333333333333336,28.666666666666668,18.0,7.333333333333333,91.33333333333333,6.333333333333333,0,0,0,2022,3,8,32,11,3,223,0,59.02,89.38,86.07666666666667,72.0,43.0,63.333333333333336,82.3197619047619,17.64827502924688,81.29727777777777,14.808047203125321,54.904761904761905,17.35758376865034,47.14444444444444,2.1744186046511627,0.1176470588235294,0.2887700534759358,0.2604562737642585,394.77777777777777,5693.111111111111,1122.0,1,4,1,81.23333333333333
8.0,353.0,44.5,51.5,22.0,7.0,87.0,5.0,0,0,0,2022,3,8,32,11,3,223,0,63.2,95.15,64.52,55.0,37.0,47.666666666666664,79.66285714285713,22.976547981427828,82.9305,19.829110538331765,48.214285714285715,13.861989824868648,47.888888888888886,0.8640776699029126,0.15730337078651685,0.4943820224719101,0.2457627118644068,222.5,3871.5,979.0,2,4,1,83.53999999999999
8.0,328.0,41.5,38.0,20.5,5.0,76.0,7.0,0,0,1,2022,3,8,32,12,4,224,0,83.695,64.95,110.155,68.0,27.0,31.0,77.99642857142855,22.1688008460625,78.19333333333334,17.714905541732076,51.0,20.902551678363718,53.233333333333334,1.0921052631578947,0.12048192771084337,0.4939759036144578,0.23100303951367782,290.5,3154.0,850.75,6,0,1,110.675
8.0,329.0,55.0,58.0,14.0,6.0,95.0,8.0,0,0,1,2022,3,8,32,12,4,224,0,105.64,76.06,66.84,36.5,29.0,43.0,89.48190476190476,20.139829053040962,87.61377777777777,19.063165917937553,48.47619047619048,17.527868965627036,49.81944444444444,0.9482758620689655,0.10909090909090909,0.2545454545454545,0.2878787878787879,440.0,5225.0,770.0,4,0,1,114.89
8.0,337.5,34.0,25.5,23.0,11.5,81.0,8.5,0,0,0,2022,3,8,32,12,4,224,0,76.03,68.54,86.75666666666666,55.0,41.0,66.0,82.10000000000001,16.251087399514773,81.71727777777777,15.946663017549279,41.0,11.518101695447333,46.8,1.3333333333333333,0.3382352941176471,0.6764705882352942,0.23929098966026588,289.0,2754.0,782.0,5,0,1,74.595
8.0,349.0,79.0,70.0,17.0,10.0,90.0,7.0,0,0,0,2022,3,8,32,12,4,224,0,83.245,58.86,82.23,67.0,44.0,28.0,82.15214285714286,15.860355149749731,79.93633333333334,16.60918845893345,62.26190476190476,15.33812037076046,49.611111111111114,1.1285714285714286,0.12658227848101267,0.21518987341772153,0.2571428571428571,553.0,7110.0,1343.0,3,0,1,89.11
8.0,363.5,53.0,35.0,15.0,2.5,88.5,9.0,0,0,0,2022,3,8,32,12,4,224,0,81.23333333333333,101.43,77.86000000000001,62.333333333333336,47.0,60.5,78.81047619047618,15.530171134800588,81.2641111111111,14.81712290476692,55.76190476190476,17.047552540439554,46.89444444444444,1.5142857142857142,0.04716981132075472,0.2830188679245283,0.24279835390946503,477.0,4690.5,795.0,1,0,1,76.865
8.0,382.5,28.0,23.0,16.5,10.0,79.5,8.0,0,0,0,2022,3,8,32,13,5,225,1,74.81,129.33,64.62,32.0,45.0,44.5,77.53428571428572,15.84170009515271,80.00552777777779,16.43160932133699,38.5,16.070158679988168,45.833333333333336,1.2173913043478262,0.35714285714285715,0.5892857142857143,0.20730117340286833,224.0,2226.0,462.0,0,2,1,75.16
8.0,396.0,66.0,31.0,7.0,4.0,91.0,7.0,0,0,0,2022,3,8,32,13,5,225,1,76.865,58.9,62.62,53.0,41.0,30.5,82.48190476190476,12.844279546299756,81.99677777777778,14.40101536925053,59.333333333333336,16.02775370689507,48.077777777777776,2.129032258064516,0.06060606060606061,0.10606060606060606,0.22921914357682618,462.0,6006.0,462.0,1,2,1,84.6
8.0,392.0,28.0,69.0,6.0,8.0,100.0,6.0,0,0,0,2022,3,8,32,13,5,225,1,83.53999999999999,82.06,67.78999999999999,44.5,45.0,53.5,79.31000000000002,22.95255250874431,83.32383333333334,19.634503395603225,45.785714285714285,15.863630161623224,47.038888888888884,0.4057971014492754,0.2857142857142857,0.21428571428571427,0.2544529262086514,168.0,2800.0,168.0,2,2,1,79.59
8.0,348.0,48.0,66.0,6.0,12.0,75.0,7.0,0,0,0,2022,3,8,32,13,5,225,1,89.11,112.17,85.37,79.0,34.0,49.0,76.3492857142857,8.990057669713067,79.47566666666667,16.644900365004283,64.26190476190476,11.461633723821766,49.57777777777778,0.7272727272727273,0.25,0.125,0.2148997134670487,336.0,3600.0,288.0,3,2,1,71.55
8.0,319.0,24.0,53.0,22.0,8.0,88.0,3.0,0,0,1,2022,3,8,32,14,6,226,1,110.675,56.2,65.99,41.5,21.0,37.0,84.88071428571428,21.750543945031886,79.47333333333333,18.183841322697518,51.42857142857143,20.204018930707328,52.8,0.4528301886792453,0.3333333333333333,0.9166666666666666,0.275,72.0,2112.0,528.0,6,3,1,104.39
8.0,337.0,57.0,62.0,25.0,3.0,82.0,9.0,0,0,0,2022,3,8,32,14,6,226,1,84.6,101.27,70.06,66.0,53.0,57.0,81.15619047619047,10.916057180368828,82.72777777777779,14.330621979142013,59.90476190476191,15.834461112717367,48.077777777777776,0.9193548387096774,0.05263157894736842,0.43859649122807015,0.24260355029585798,513.0,4674.0,1425.0,1,3,1,91.99
8.0,389.0,29.0,44.0,22.0,8.0,77.0,1.0,0,0,0,2022,3,8,33,15,0,227,0,79.59,117.07,77.23,28.0,73.0,66.0,72.46428571428571,15.865472844243454,83.0545,19.775886149986857,39.5,11.361484644769533,45.80555555555555,0.6590909090909091,0.27586206896551724,0.7586206896551724,0.19743589743589743,29.0,2233.0,638.0,2,1,1,69.15
8.0,369.0,48.0,15.0,19.0,9.0,82.0,4.0,0,0,0,2022,3,8,33,15,0,227,0,74.595,103.92,56.09,34.0,24.0,74.0,77.70714285714287,13.24851685320003,82.28661111111111,15.291602561695502,44.42857142857143,8.885515232803387,45.93333333333333,3.2,0.1875,0.3958333333333333,0.22162162162162163,192.0,3936.0,912.0,5,1,1,73.17
8.0,377.0,38.0,20.0,19.0,8.0,91.0,9.0,0,0,0,2022,3,8,33,15,0,227,0,91.99,85.705,107.81,57.0,79.0,67.0,80.88690476190474,10.807855443413223,81.92811111111111,13.529694210433659,54.04761904761905,15.162610655977458,47.11111111111111,1.9,0.21052631578947367,0.5,0.24074074074074073,342.0,3458.0,722.0,1,1,1,83.82
8.0,360.3333333333333,57.333333333333336,63.0,13.0,6.333333333333333,99.0,4.666666666666667,0,0,0,2022,3,8,33,16,1,228,0,69.15,63.84,93.37,29.0,27.0,24.0,76.92761904761905,17.359305724541326,83.11161111111112,19.8091497130273,43.83333333333333,11.581834435394473,46.916666666666664,0.9100529100529101,0.11046511627906976,0.22674418604651161,0.27398523985239853,267.5555555555556,5676.0,745.3333333333334,2,5,1,95.08333333333333
8.0,370.0,74.0,15.0,19.0,1.0,93.0,3.0,0,0,0,2022,3,8,33,16,1,228,0,71.55,73.64,80.8,48.0,67.0,31.0,72.895,13.644874800940448,78.43100000000001,17.519422788082558,65.26190476190476,12.031539241008918,51.01111111111111,4.933333333333334,0.013513513513513514,0.25675675675675674,0.25067385444743934,222.0,6882.0,1406.0,3,5,1,49.46
